damping,nullspace_gain,step,time,joint1,joint2,joint3,joint4,joint5,joint6,joint7,position_error,condition_number,distance_from_home,any_clipped
0.001,5.0,701,1.402,1.00483e-05,0.173291,-4.96167e-05,-1.32516,-0.000331923,1.48365,-0.785307,0.0105082,16.0458,0.312982,0
0.001,5.0,702,1.404,1.00701e-05,0.173763,-4.97715e-05,-1.32442,-0.000331905,1.48338,-0.785307,0.0105112,16.059,0.313896,0
0.001,5.0,703,1.406,1.0092e-05,0.174236,-4.99265e-05,-1.32368,-0.000331887,1.48311,-0.785307,0.0105143,16.0722,0.314813,0
0.001,5.0,704,1.408,1.01138e-05,0.174709,-5.00817e-05,-1.32294,-0.000331869,1.48285,-0.785307,0.0105173,16.0855,0.31573,0
0.001,5.0,705,1.41,1.01357e-05,0.175183,-5.02371e-05,-1.3222,-0.000331851,1.48258,-0.785307,0.0105203,16.0988,0.316648,0
0.001,5.0,706,1.412,1.01576e-05,0.175658,-5.03927e-05,-1.32146,-0.000331833,1.48231,-0.785307,0.0105232,16.1122,0.317568,0
0.001,5.0,707,1.414,1.01795e-05,0.176133,-5.05485e-05,-1.32072,-0.000331815,1.48204,-0.785307,0.0105262,16.1256,0.318488,0
0.001,5.0,708,1.416,1.02014e-05,0.176608,-5.07045e-05,-1.31998,-0.000331797,1.48177,-0.785307,0.0105291,16.139,0.31941,0
0.001,5.0,709,1.418,1.02234e-05,0.177084,-5.08608e-05,-1.31923,-0.000331778,1.4815,-0.785307,0.0105321,16.1525,0.320333,0
0.001,5.0,710,1.42,1.02453e-05,0.177561,-5.10172e-05,-1.31849,-0.00033176,1.48123,-0.785307,0.010535,16.166,0.321257,0
0.001,5.0,711,1.422,1.02673e-05,0.178038,-5.11739e-05,-1.31774,-0.000331741,1.48096,-0.785307,0.0105378,16.1796,0.322182,0
0.001,5.0,712,1.424,1.02892e-05,0.178515,-5.13307e-05,-1.31699,-0.000331723,1.48068,-0.785307,0.0105407,16.1932,0.323108,0
0.001,5.0,713,1.426,1.03112e-05,0.178993,-5.14878e-05,-1.31625,-0.000331704,1.48041,-0.785307,0.0105436,16.2069,0.324036,0
0.001,5.0,714,1.428,1.03332e-05,0.179472,-5.16451e-05,-1.3155,-0.000331685,1.48014,-0.785307,0.0105464,16.2205,0.324964,0
0.001,5.0,715,1.43,1.03552e-05,0.179951,-5.18026e-05,-1.31475,-0.000331666,1.47987,-0.785307,0.0105492,16.2343,0.325894,0
0.001,5.0,716,1.432,1.03773e-05,0.18043,-5.19602e-05,-1.314,-0.000331647,1.47959,-0.785307,0.010552,16.248,0.326825,0
0.001,5.0,717,1.434,1.03993e-05,0.180911,-5.21181e-05,-1.31325,-0.000331628,1.47932,-0.785307,0.0105548,16.2619,0.327757,0
0.001,5.0,718,1.436,1.04214e-05,0.181391,-5.22762e-05,-1.31249,-0.000331609,1.47904,-0.785307,0.0105575,16.2757,0.32869,0
0.001,5.0,719,1.438,1.04434e-05,0.181872,-5.24345e-05,-1.31174,-0.00033159,1.47877,-0.785307,0.0105603,16.2896,0.329624,0
0.001,5.0,720,1.44,1.04655e-05,0.182354,-5.2593e-05,-1.31099,-0.000331571,1.4785,-0.785307,0.010563,16.3035,0.330559,0
0.001,5.0,721,1.442,1.04876e-05,0.182836,-5.27517e-05,-1.31023,-0.000331551,1.47822,-0.785307,0.0105657,16.3175,0.331496,0
0.001,5.0,722,1.444,1.05097e-05,0.183318,-5.29107e-05,-1.30947,-0.000331532,1.47794,-0.785307,0.0105684,16.3316,0.332433,0
0.001,5.0,723,1.446,1.05318e-05,0.183801,-5.30698e-05,-1.30872,-0.000331513,1.47767,-0.785307,0.0105711,16.3456,0.333372,0
0.001,5.0,724,1.448,1.05539e-05,0.184285,-5.32291e-05,-1.30796,-0.000331493,1.47739,-0.785307,0.0105737,16.3597,0.334312,0
0.001,5.0,725,1.45,1.0576e-05,0.184769,-5.33886e-05,-1.3072,-0.000331473,1.47711,-0.785307,0.0105764,16.3739,0.335253,0
0.001,5.0,726,1.452,1.05982e-05,0.185254,-5.35483e-05,-1.30644,-0.000331454,1.47684,-0.785307,0.010579,16.3881,0.336195,0
0.001,5.0,727,1.454,1.06203e-05,0.185739,-5.37083e-05,-1.30568,-0.000331434,1.47656,-0.785307,0.0105816,16.4023,0.337138,0
0.001,5.0,728,1.456,1.06425e-05,0.186224,-5.38684e-05,-1.30492,-0.000331414,1.47628,-0.785307,0.0105842,16.4166,0.338082,0
0.001,5.0,729,1.458,1.06647e-05,0.18671,-5.40287e-05,-1.30416,-0.000331394,1.476,-0.785307,0.0105867,16.4309,0.339028,0
0.001,5.0,730,1.46,1.06869e-05,0.187197,-5.41893e-05,-1.30339,-0.000331374,1.47572,-0.785307,0.0105893,16.4453,0.339974,0
0.001,5.0,731,1.462,1.07091e-05,0.187684,-5.435e-05,-1.30263,-0.000331354,1.47544,-0.785307,0.0105918,16.4597,0.340922,0
0.001,5.0,732,1.464,1.07313e-05,0.188171,-5.45109e-05,-1.30186,-0.000331333,1.47516,-0.785307,0.0105943,16.4742,0.34187,0
0.001,5.0,733,1.466,1.07535e-05,0.188659,-5.46721e-05,-1.3011,-0.000331313,1.47488,-0.785307,0.0105968,16.4887,0.34282,0
0.001,5.0,734,1.468,1.07757e-05,0.189148,-5.48334e-05,-1.30033,-0.000331293,1.4746,-0.785307,0.0105993,16.5032,0.343771,0
0.001,5.0,735,1.47,1.07979e-05,0.189637,-5.49949e-05,-1.29956,-0.000331272,1.47432,-0.785307,0.0106017,16.5178,0.344723,0
0.001,5.0,736,1.472,1.08202e-05,0.190126,-5.51567e-05,-1.29879,-0.000331252,1.47404,-0.785307,0.0106042,16.5325,0.345676,0
0.001,5.0,737,1.474,1.08424e-05,0.190616,-5.53186e-05,-1.29802,-0.000331231,1.47376,-0.785307,0.0106066,16.5472,0.346631,0
0.001,5.0,738,1.476,1.08647e-05,0.191107,-5.54807e-05,-1.29725,-0.00033121,1.47347,-0.785307,0.010609,16.5619,0.347586,0
0.001,5.0,739,1.478,1.0887e-05,0.191598,-5.56431e-05,-1.29648,-0.000331189,1.47319,-0.785307,0.0106114,16.5767,0.348542,0
0.001,5.0,740,1.48,1.09092e-05,0.192089,-5.58056e-05,-1.29571,-0.000331169,1.47291,-0.785307,0.0106137,16.5915,0.3495,0
0.001,5.0,741,1.482,1.09315e-05,0.192581,-5.59683e-05,-1.29493,-0.000331148,1.47262,-0.785307,0.0106161,16.6063,0.350459,0
0.001,5.0,742,1.484,1.09538e-05,0.193073,-5.61312e-05,-1.29416,-0.000331126,1.47234,-0.785307,0.0106184,16.6212,0.351418,0
0.001,5.0,743,1.486,1.09761e-05,0.193566,-5.62943e-05,-1.29338,-0.000331105,1.47205,-0.785307,0.0106207,16.6362,0.352379,0
0.001,5.0,744,1.488,1.09984e-05,0.19406,-5.64577e-05,-1.29261,-0.000331084,1.47177,-0.785307,0.010623,16.6512,0.353341,0
0.001,5.0,745,1.49,1.10207e-05,0.194553,-5.66212e-05,-1.29183,-0.000331063,1.47148,-0.785307,0.0106253,16.6663,0.354304,0
0.001,5.0,746,1.492,1.1043e-05,0.195048,-5.67849e-05,-1.29105,-0.000331041,1.4712,-0.785307,0.0106275,16.6814,0.355269,0
0.001,5.0,747,1.494,1.10654e-05,0.195543,-5.69488e-05,-1.29027,-0.00033102,1.47091,-0.785307,0.0106298,16.6965,0.356234,0
0.001,5.0,748,1.496,1.10877e-05,0.196038,-5.71129e-05,-1.28949,-0.000330998,1.47062,-0.785307,0.010632,16.7117,0.3572,0
0.001,5.0,749,1.498,1.111e-05,0.196534,-5.72772e-05,-1.28871,-0.000330977,1.47034,-0.785307,0.0106342,16.7269,0.358168,0
0.001,5.0,750,1.5,1.11324e-05,0.19703,-5.74417e-05,-1.28793,-0.000330955,1.47005,-0.785307,0.0106364,16.7422,0.359136,0
0.001,5.0,751,1.502,1.11547e-05,0.197526,-5.76063e-05,-1.28715,-0.000330933,1.46976,-0.785307,0.0106385,16.7575,0.360106,0
0.001,5.0,752,1.504,1.11771e-05,0.198024,-5.77712e-05,-1.28637,-0.000330911,1.46947,-0.785307,0.0106407,16.7729,0.361076,0
0.001,5.0,753,1.506,1.11994e-05,0.198521,-5.79363e-05,-1.28558,-0.000330889,1.46918,-0.785308,0.0106428,16.7883,0.362048,0
0.001,5.0,754,1.508,1.12218e-05,0.199019,-5.81015e-05,-1.2848,-0.000330867,1.46889,-0.785308,0.0106449,16.8038,0.363021,0
0.001,5.0,755,1.51,1.12442e-05,0.199518,-5.8267e-05,-1.28401,-0.000330845,1.4686,-0.785308,0.010647,16.8193,0.363995,0
0.001,5.0,756,1.512,1.12665e-05,0.200017,-5.84326e-05,-1.28322,-0.000330822,1.46831,-0.785308,0.0106491,16.8349,0.36497,0
0.001,5.0,757,1.514,1.12889e-05,0.200517,-5.85985e-05,-1.28244,-0.0003308,1.46802,-0.785308,0.0106512,16.8505,0.365946,0
0.001,5.0,758,1.516,1.13113e-05,0.201017,-5.87645e-05,-1.28165,-0.000330778,1.46773,-0.785308,0.0106532,16.8662,0.366923,0
0.001,5.0,759,1.518,1.13337e-05,0.201517,-5.89307e-05,-1.28086,-0.000330755,1.46744,-0.785308,0.0106552,16.8819,0.367902,0
0.001,5.0,760,1.52,1.13561e-05,0.202018,-5.90971e-05,-1.28007,-0.000330732,1.46715,-0.785308,0.0106572,16.8976,0.368881,0
0.001,5.0,761,1.522,1.13784e-05,0.20252,-5.92638e-05,-1.27927,-0.00033071,1.46686,-0.785308,0.0106592,16.9135,0.369861,0
0.001,5.0,762,1.524,1.14008e-05,0.203022,-5.94305e-05,-1.27848,-0.000330687,1.46656,-0.785308,0.0106612,16.9293,0.370843,0
0.001,5.0,763,1.526,1.14232e-05,0.203524,-5.95975e-05,-1.27769,-0.000330664,1.46627,-0.785308,0.0106631,16.9452,0.371826,0
0.001,5.0,764,1.528,1.14456e-05,0.204027,-5.97647e-05,-1.2769,-0.000330641,1.46598,-0.785308,0.0106651,16.9612,0.372809,0
0.001,5.0,765,1.53,1.1468e-05,0.20453,-5.99321e-05,-1.2761,-0.000330618,1.46568,-0.785308,0.010667,16.9772,0.373794,0
0.001,5.0,766,1.532,1.14904e-05,0.205034,-6.00996e-05,-1.2753,-0.000330595,1.46539,-0.785308,0.0106689,16.9933,0.37478,0
0.001,5.0,767,1.534,1.15129e-05,0.205538,-6.02674e-05,-1.27451,-0.000330571,1.46509,-0.785308,0.0106707,17.0094,0.375767,0
0.001,5.0,768,1.536,1.15353e-05,0.206043,-6.04353e-05,-1.27371,-0.000330548,1.4648,-0.785308,0.0106726,17.0255,0.376755,0
0.001,5.0,769,1.538,1.15577e-05,0.206548,-6.06034e-05,-1.27291,-0.000330525,1.4645,-0.785308,0.0106744,17.0417,0.377744,0
0.001,5.0,770,1.54,1.15801e-05,0.207054,-6.07717e-05,-1.27211,-0.000330501,1.46421,-0.785308,0.0106763,17.058,0.378734,0
0.001,5.0,771,1.542,1.16025e-05,0.20756,-6.09402e-05,-1.27131,-0.000330478,1.46391,-0.785308,0.0106781,17.0743,0.379725,0
0.001,5.0,772,1.544,1.16249e-05,0.208066,-6.11089e-05,-1.27051,-0.000330454,1.46361,-0.785308,0.0106799,17.0907,0.380717,0
0.001,5.0,773,1.546,1.16473e-05,0.208573,-6.12777e-05,-1.26971,-0.00033043,1.46332,-0.785308,0.0106816,17.1071,0.38171,0
0.001,5.0,774,1.548,1.16697e-05,0.209081,-6.14468e-05,-1.26891,-0.000330406,1.46302,-0.785308,0.0106834,17.1235,0.382705,0
0.001,5.0,775,1.55,1.16921e-05,0.209589,-6.1616e-05,-1.2681,-0.000330382,1.46272,-0.785308,0.0106851,17.1401,0.3837,0
0.001,5.0,776,1.552,1.17146e-05,0.210097,-6.17854e-05,-1.2673,-0.000330358,1.46242,-0.785308,0.0106868,17.1566,0.384697,0
0.001,5.0,777,1.554,1.1737e-05,0.210606,-6.1955e-05,-1.26649,-0.000330334,1.46212,-0.785308,0.0106885,17.1732,0.385694,0
0.001,5.0,778,1.556,1.17594e-05,0.211115,-6.21248e-05,-1.26569,-0.00033031,1.46182,-0.785308,0.0106902,17.1899,0.386693,0
0.001,5.0,779,1.558,1.17818e-05,0.211625,-6.22948e-05,-1.26488,-0.000330285,1.46152,-0.785308,0.0106919,17.2066,0.387692,0
0.001,5.0,780,1.56,1.18042e-05,0.212135,-6.24649e-05,-1.26407,-0.000330261,1.46122,-0.785308,0.0106935,17.2234,0.388693,0
0.001,5.0,781,1.562,1.18266e-05,0.212646,-6.26353e-05,-1.26326,-0.000330236,1.46092,-0.785308,0.0106951,17.2402,0.389695,0
0.001,5.0,782,1.564,1.1849e-05,0.213157,-6.28058e-05,-1.26245,-0.000330212,1.46062,-0.785308,0.0106967,17.2571,0.390698,0
0.001,5.0,783,1.566,1.18714e-05,0.213668,-6.29765e-05,-1.26164,-0.000330187,1.46032,-0.785308,0.0106983,17.2741,0.391701,0
0.001,5.0,784,1.568,1.18938e-05,0.21418,-6.31474e-05,-1.26083,-0.000330162,1.46002,-0.785308,0.0106999,17.2911,0.392706,0
0.001,5.0,785,1.57,1.19162e-05,0.214693,-6.33185e-05,-1.26002,-0.000330137,1.45972,-0.785308,0.0107014,17.3081,0.393712,0
0.001,5.0,786,1.572,1.19386e-05,0.215206,-6.34897e-05,-1.2592,-0.000330112,1.45941,-0.785308,0.010703,17.3252,0.394719,0
0.001,5.0,787,1.574,1.1961e-05,0.215719,-6.36611e-05,-1.25839,-0.000330087,1.45911,-0.785308,0.0107045,17.3423,0.395727,0
0.001,5.0,788,1.576,1.19834e-05,0.216233,-6.38327e-05,-1.25758,-0.000330062,1.45881,-0.785308,0.010706,17.3595,0.396736,0
0.001,5.0,789,1.578,1.20058e-05,0.216747,-6.40045e-05,-1.25676,-0.000330037,1.4585,-0.785308,0.0107075,17.3768,0.397747,0
0.001,5.0,790,1.58,1.20282e-05,0.217262,-6.41765e-05,-1.25594,-0.000330011,1.4582,-0.785308,0.0107089,17.3941,0.398758,0
0.001,5.0,791,1.582,1.20506e-05,0.217777,-6.43487e-05,-1.25513,-0.000329986,1.4579,-0.785308,0.0107104,17.4115,0.39977,0
0.001,5.0,792,1.584,1.2073e-05,0.218292,-6.4521e-05,-1.25431,-0.00032996,1.45759,-0.785308,0.0107118,17.4289,0.400783,0
0.001,5.0,793,1.586,1.20953e-05,0.218808,-6.46935e-05,-1.25349,-0.000329934,1.45728,-0.785308,0.0107132,17.4464,0.401798,0
0.001,5.0,794,1.588,1.21177e-05,0.219325,-6.48662e-05,-1.25267,-0.000329909,1.45698,-0.785308,0.0107146,17.4639,0.402813,0
0.001,5.0,795,1.59,1.21401e-05,0.219842,-6.5039e-05,-1.25185,-0.000329883,1.45667,-0.785308,0.010716,17.4815,0.403829,0
0.001,5.0,796,1.592,1.21624e-05,0.220359,-6.52121e-05,-1.25102,-0.000329857,1.45637,-0.785308,0.0107173,17.4991,0.404847,0
0.001,5.0,797,1.594,1.21848e-05,0.220877,-6.53853e-05,-1.2502,-0.000329831,1.45606,-0.785308,0.0107186,17.5168,0.405865,0
0.001,5.0,798,1.596,1.22071e-05,0.221395,-6.55587e-05,-1.24938,-0.000329805,1.45575,-0.785308,0.01072,17.5346,0.406885,0
0.001,5.0,799,1.598,1.22295e-05,0.221914,-6.57323e-05,-1.24855,-0.000329778,1.45544,-0.785308,0.0107213,17.5524,0.407905,0
0.001,5.0,800,1.6,1.22518e-05,0.222433,-6.5906e-05,-1.24773,-0.000329752,1.45513,-0.785308,0.0107225,17.5703,0.408927,0
0.001,5.0,801,1.602,1.22742e-05,0.222952,-6.60799e-05,-1.2469,-0.000329726,1.45483,-0.785308,0.0107238,17.5882,0.409949,0
0.001,5.0,802,1.604,1.22965e-05,0.223472,-6.6254e-05,-1.24608,-0.000329699,1.45452,-0.785308,0.010725,17.6062,0.410973,0
0.001,5.0,803,1.606,1.23188e-05,0.223993,-6.64283e-05,-1.24525,-0.000329672,1.45421,-0.785308,0.0107263,17.6242,0.411998,0
0.001,5.0,804,1.608,1.23411e-05,0.224514,-6.66028e-05,-1.24442,-0.000329646,1.4539,-0.785308,0.0107275,17.6423,0.413023,0
0.001,5.0,805,1.61,1.23634e-05,0.225035,-6.67774e-05,-1.24359,-0.000329619,1.45359,-0.785308,0.0107287,17.6605,0.41405,0
0.001,5.0,806,1.612,1.23857e-05,0.225557,-6.69522e-05,-1.24276,-0.000329592,1.45327,-0.785308,0.0107298,17.6787,0.415078,0
0.001,5.0,807,1.614,1.2408e-05,0.226079,-6.71271e-05,-1.24193,-0.000329565,1.45296,-0.785308,0.010731,17.697,0.416107,0
0.001,5.0,808,1.616,1.24303e-05,0.226601,-6.73023e-05,-1.2411,-0.000329538,1.45265,-0.785308,0.0107321,17.7153,0.417136,0
0.001,5.0,809,1.618,1.24526e-05,0.227124,-6.74776e-05,-1.24026,-0.00032951,1.45234,-0.785308,0.0107333,17.7337,0.418167,0
0.001,5.0,810,1.62,1.24748e-05,0.227648,-6.76531e-05,-1.23943,-0.000329483,1.45203,-0.785308,0.0107344,17.7522,0.419199,0
0.001,5.0,811,1.622,1.24971e-05,0.228172,-6.78287e-05,-1.2386,-0.000329456,1.45171,-0.785308,0.0107354,17.7707,0.420232,0
0.001,5.0,812,1.624,1.25193e-05,0.228696,-6.80046e-05,-1.23776,-0.000329428,1.4514,-0.785308,0.0107365,17.7892,0.421266,0
0.001,5.0,813,1.626,1.25416e-05,0.229221,-6.81806e-05,-1.23692,-0.000329401,1.45109,-0.785308,0.0107376,17.8079,0.422301,0
0.001,5.0,814,1.628,1.25638e-05,0.229746,-6.83567e-05,-1.23609,-0.000329373,1.45077,-0.785308,0.0107386,17.8265,0.423337,0
0.001,5.0,815,1.63,1.2586e-05,0.230271,-6.85331e-05,-1.23525,-0.000329345,1.45046,-0.785308,0.0107396,17.8453,0.424373,0
0.001,5.0,816,1.632,1.26082e-05,0.230797,-6.87096e-05,-1.23441,-0.000329317,1.45014,-0.785308,0.0107406,17.8641,0.425411,0
0.001,5.0,817,1.634,1.26304e-05,0.231324,-6.88863e-05,-1.23357,-0.000329289,1.44983,-0.785308,0.0107416,17.883,0.42645,0
0.001,5.0,818,1.636,1.26526e-05,0.231851,-6.90631e-05,-1.23273,-0.000329261,1.44951,-0.785308,0.0107425,17.9019,0.42749,0
0.001,5.0,819,1.638,1.26748e-05,0.232378,-6.92401e-05,-1.23189,-0.000329233,1.44919,-0.785309,0.0107435,17.9209,0.428531,0
0.001,5.0,820,1.64,1.2697e-05,0.232906,-6.94173e-05,-1.23105,-0.000329204,1.44888,-0.785309,0.0107444,17.9399,0.429573,0
0.001,5.0,821,1.642,1.27191e-05,0.233434,-6.95947e-05,-1.2302,-0.000329176,1.44856,-0.785309,0.0107453,17.9591,0.430616,0
0.001,5.0,822,1.644,1.27413e-05,0.233962,-6.97722e-05,-1.22936,-0.000329147,1.44824,-0.785309,0.0107462,17.9782,0.43166,0
0.001,5.0,823,1.646,1.27634e-05,0.234491,-6.99499e-05,-1.22852,-0.000329119,1.44793,-0.785309,0.0107471,17.9975,0.432705,0
0.001,5.0,824,1.648,1.27855e-05,0.235021,-7.01277e-05,-1.22767,-0.00032909,1.44761,-0.785309,0.0107479,18.0168,0.433751,0
0.001,5.0,825,1.65,1.28076e-05,0.23555,-7.03057e-05,-1.22682,-0.000329061,1.44729,-0.785309,0.0107487,18.0361,0.434798,0
0.001,5.0,826,1.652,1.28297e-05,0.236081,-7.04839e-05,-1.22598,-0.000329032,1.44697,-0.785309,0.0107496,18.0556,0.435846,0
0.001,5.0,827,1.654,1.28518e-05,0.236611,-7.06623e-05,-1.22513,-0.000329003,1.44665,-0.785309,0.0107504,18.075,0.436895,0
0.001,5.0,828,1.656,1.28739e-05,0.237142,-7.08408e-05,-1.22428,-0.000328974,1.44633,-0.785309,0.0107511,18.0946,0.437945,0
0.001,5.0,829,1.658,1.28959e-05,0.237674,-7.10195e-05,-1.22343,-0.000328945,1.44601,-0.785309,0.0107519,18.1142,0.438996,0
0.001,5.0,830,1.66,1.2918e-05,0.238206,-7.11983e-05,-1.22258,-0.000328916,1.44569,-0.785309,0.0107526,18.1339,0.440048,0
0.001,5.0,831,1.662,1.294e-05,0.238738,-7.13773e-05,-1.22173,-0.000328886,1.44537,-0.785309,0.0107534,18.1536,0.441101,0
0.001,5.0,832,1.664,1.2962e-05,0.239271,-7.15565e-05,-1.22088,-0.000328857,1.44505,-0.785309,0.0107541,18.1734,0.442155,0
0.001,5.0,833,1.666,1.2984e-05,0.239804,-7.17358e-05,-1.22002,-0.000328827,1.44472,-0.785309,0.0107548,18.1933,0.44321,0
0.001,5.0,834,1.668,1.3006e-05,0.240337,-7.19153e-05,-1.21917,-0.000328797,1.4444,-0.785309,0.0107554,18.2132,0.444266,0
0.001,5.0,835,1.67,1.3028e-05,0.240871,-7.2095e-05,-1.21832,-0.000328767,1.44408,-0.785309,0.0107561,18.2332,0.445323,0
0.001,5.0,836,1.672,1.30499e-05,0.241405,-7.22748e-05,-1.21746,-0.000328737,1.44376,-0.785309,0.0107567,18.2533,0.446381,0
0.001,5.0,837,1.674,1.30719e-05,0.24194,-7.24548e-05,-1.2166,-0.000328707,1.44343,-0.785309,0.0107574,18.2734,0.44744,0
0.001,5.0,838,1.676,1.30938e-05,0.242475,-7.26349e-05,-1.21575,-0.000328677,1.44311,-0.785309,0.010758,18.2936,0.4485,0
0.001,5.0,839,1.678,1.31157e-05,0.243011,-7.28152e-05,-1.21489,-0.000328647,1.44278,-0.785309,0.0107585,18.3139,0.449561,0
0.001,5.0,840,1.68,1.31376e-05,0.243547,-7.29957e-05,-1.21403,-0.000328617,1.44246,-0.785309,0.0107591,18.3342,0.450622,0
0.001,5.0,841,1.682,1.31595e-05,0.244083,-7.31763e-05,-1.21317,-0.000328586,1.44213,-0.785309,0.0107597,18.3546,0.451685,0
0.001,5.0,842,1.684,1.31813e-05,0.24462,-7.3357e-05,-1.21231,-0.000328555,1.44181,-0.785309,0.0107602,18.3751,0.452749,0
0.001,5.0,843,1.686,1.32032e-05,0.245157,-7.3538e-05,-1.21145,-0.000328525,1.44148,-0.785309,0.0107607,18.3956,0.453814,0
0.001,5.0,844,1.688,1.3225e-05,0.245695,-7.37191e-05,-1.21059,-0.000328494,1.44115,-0.785309,0.0107612,18.4162,0.45488,0
0.001,5.0,845,1.69,1.32468e-05,0.246233,-7.39003e-05,-1.20973,-0.000328463,1.44083,-0.785309,0.0107617,18.4369,0.455947,0
0.001,5.0,846,1.692,1.32686e-05,0.246771,-7.40817e-05,-1.20886,-0.000328432,1.4405,-0.785309,0.0107622,18.4576,0.457014,0
0.001,5.0,847,1.694,1.32904e-05,0.24731,-7.42633e-05,-1.208,-0.000328401,1.44017,-0.785309,0.0107626,18.4784,0.458083,0
0.001,5.0,848,1.696,1.33121e-05,0.247849,-7.4445e-05,-1.20713,-0.00032837,1.43984,-0.785309,0.010763,18.4993,0.459153,0
0.001,5.0,849,1.698,1.33339e-05,0.248389,-7.46269e-05,-1.20627,-0.000328338,1.43952,-0.785309,0.0107634,18.5203,0.460224,0
0.001,5.0,850,1.7,1.33556e-05,0.248929,-7.48089e-05,-1.2054,-0.000328307,1.43919,-0.785309,0.0107638,18.5413,0.461295,0
0.001,5.0,851,1.702,1.33773e-05,0.249469,-7.49911e-05,-1.20453,-0.000328275,1.43886,-0.785309,0.0107642,18.5624,0.462368,0
0.001,5.0,852,1.704,1.3399e-05,0.25001,-7.51735e-05,-1.20367,-0.000328244,1.43853,-0.785309,0.0107646,18.5835,0.463441,0
0.001,5.0,853,1.706,1.34206e-05,0.250551,-7.5356e-05,-1.2028,-0.000328212,1.4382,-0.785309,0.0107649,18.6047,0.464516,0
0.001,5.0,854,1.708,1.34423e-05,0.251092,-7.55386e-05,-1.20193,-0.00032818,1.43787,-0.785309,0.0107652,18.626,0.465592,0
0.001,5.0,855,1.71,1.34639e-05,0.251634,-7.57214e-05,-1.20106,-0.000328148,1.43754,-0.785309,0.0107655,18.6474,0.466668,0
0.001,5.0,856,1.712,1.34855e-05,0.252177,-7.59044e-05,-1.20019,-0.000328116,1.43721,-0.785309,0.0107658,18.6688,0.467746,0
0.001,5.0,857,1.714,1.3507e-05,0.25272,-7.60875e-05,-1.19931,-0.000328084,1.43687,-0.785309,0.0107661,18.6903,0.468824,0
0.001,5.0,858,1.716,1.35286e-05,0.253263,-7.62708e-05,-1.19844,-0.000328052,1.43654,-0.785309,0.0107664,18.7119,0.469903,0
0.001,5.0,859,1.718,1.35501e-05,0.253806,-7.64542e-05,-1.19757,-0.000328019,1.43621,-0.785309,0.0107666,18.7335,0.470984,0
0.001,5.0,860,1.72,1.35717e-05,0.25435,-7.66378e-05,-1.19669,-0.000327987,1.43588,-0.785309,0.0107668,18.7553,0.472065,0
0.001,5.0,861,1.722,1.35931e-05,0.254894,-7.68215e-05,-1.19582,-0.000327954,1.43554,-0.785309,0.010767,18.7771,0.473147,0
0.001,5.0,862,1.724,1.36146e-05,0.255439,-7.70053e-05,-1.19494,-0.000327921,1.43521,-0.785309,0.0107672,18.7989,0.474231,0
0.001,5.0,863,1.726,1.36361e-05,0.255984,-7.71894e-05,-1.19406,-0.000327888,1.43487,-0.785309,0.0107674,18.8209,0.475315,0
0.001,5.0,864,1.728,1.36575e-05,0.25653,-7.73735e-05,-1.19319,-0.000327855,1.43454,-0.785309,0.0107675,18.8429,0.4764,0
0.001,5.0,865,1.73,1.36789e-05,0.257076,-7.75579e-05,-1.19231,-0.000327822,1.4342,-0.785309,0.0107676,18.865,0.477486,0
0.001,5.0,866,1.732,1.37003e-05,0.257622,-7.77423e-05,-1.19143,-0.000327789,1.43387,-0.785309,0.0107678,18.8871,0.478573,0
0.001,5.0,867,1.734,1.37216e-05,0.258168,-7.79269e-05,-1.19055,-0.000327756,1.43353,-0.785309,0.0107679,18.9094,0.479661,0
0.001,5.0,868,1.736,1.3743e-05,0.258715,-7.81117e-05,-1.18967,-0.000327723,1.4332,-0.785309,0.0107679,18.9317,0.48075,0
0.001,5.0,869,1.738,1.37643e-05,0.259263,-7.82966e-05,-1.18878,-0.000327689,1.43286,-0.785309,0.010768,18.9541,0.48184,0
0.001,5.0,870,1.74,1.37856e-05,0.259811,-7.84817e-05,-1.1879,-0.000327655,1.43252,-0.785309,0.010768,18.9765,0.482931,0
0.001,5.0,871,1.742,1.38068e-05,0.260359,-7.86669e-05,-1.18702,-0.000327622,1.43219,-0.785309,0.0107681,18.9991,0.484023,0
0.001,5.0,872,1.744,1.38281e-05,0.260907,-7.88522e-05,-1.18613,-0.000327588,1.43185,-0.785309,0.0107681,19.0217,0.485116,0
0.001,5.0,873,1.746,1.38493e-05,0.261456,-7.90377e-05,-1.18525,-0.000327554,1.43151,-0.785309,0.0107681,19.0444,0.486209,0
0.001,5.0,874,1.748,1.38705e-05,0.262006,-7.92234e-05,-1.18436,-0.00032752,1.43117,-0.785309,0.0107681,19.0671,0.487304,0
0.001,5.0,875,1.75,1.38916e-05,0.262555,-7.94092e-05,-1.18348,-0.000327486,1.43083,-0.785309,0.010768,19.09,0.488399,0
0.001,5.0,876,1.752,1.39128e-05,0.263105,-7.95951e-05,-1.18259,-0.000327451,1.43049,-0.785309,0.010768,19.1129,0.489496,0
0.001,5.0,877,1.754,1.39339e-05,0.263656,-7.97812e-05,-1.1817,-0.000327417,1.43015,-0.785309,0.0107679,19.1359,0.490593,0
0.001,5.0,878,1.756,1.3955e-05,0.264207,-7.99674e-05,-1.18081,-0.000327383,1.42981,-0.785309,0.0107678,19.159,0.491692,0
0.001,5.0,879,1.758,1.3976e-05,0.264758,-8.01538e-05,-1.17992,-0.000327348,1.42947,-0.78531,0.0107677,19.1821,0.492791,0
